Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
13248	-3779.009	-3923.286	144.2772	0.187274	0.405762	0.594239	0.812725	1.6561	0.377961	0.0334319	0.111593	0.0128294	0.0797667	0.0395696	0.0168642	0.0933191	0.0762671	0.0564629	0.0272225	0.199736	0.0807026	0.0912066	0.069049	0.0926956	0.154804	0.0988287	0.256281	0.0270404	0.14934	0.191829	0.0376593	0.00830741	0.00905693	0.0416892	0.0650387	0.0366371	0.128147	0.0386818	0.069406	0.0138031	0.0722217	0.107336	0.0950207	0.0187014	0.174156	0.242775	0.0136923	0.0111259	0.00841121	0.0160507	0.0623025	0.00221421	0.0114643	0.0314368	0.0761034	0.142876	0.0821162	0.0807203	0.358059	0.0100702	0.0545117	0.150428	0.0930237	0.154233	0.0147371	0.0404347	0.0657511	0.0435021	0.0115931	0.0877401	0.0710471	0.0170094	0.120756	0.00658199	0.147593	0.0982479	0.017878	0.148216	0.0020986	0.267257	0.0242922	0.0368647	0.014529	0.014849	0.0282126	0.097677	0.058658	0.0127522	0.0128168	0.093519	0.0404104	0.384158	0.0495952	0.0210873	0.128521	0.0192076	0.0435326	0.0666817	0.450325	0.176899	0.306094	0.326882	0.579652	0.843553	1.18546	1.72517	3.0592	0.808503	0.0532684	0.00471178	0.0157275	0.00180812	0.011242	0.00557679	0.00237678	0.0131521	0.0107488	0.00795768	0.00383663	0.02815	0.0113739	0.0128543	0.00973151	0.0130642	0.0218175	0.0139286	0.0361193	0.00381097	0.0210474	0.0270357	0.00530757	0.00117082	0.00127645	0.00587552	0.00916631	0.00516349	0.0180605	0.00545167	0.00978182	0.00194536	0.0101787	0.0151275	0.0133919	0.00263571	0.0245449	0.0342159	0.00192975	0.00156805	0.00118544	0.00226213	0.00878068	0.000312063	0.00161574	0.00443059	0.0107257	0.0201365	0.0115732	0.0113764	0.0504635	0.00141925	0.00768268	0.0212008	0.0131104	0.0217371	0.00207699	0.00569872	0.00926672	0.00613102	0.00163388	0.0123658	0.0100131	0.00239724	0.0170189	0.000927642	0.0208012	0.0138467	0.00251966	0.020889	0.000295769	0.0376662	0.00342365	0.00519557	0.00204767	0.00209276	0.00397617	0.0137662	0.00826704	0.00179725	0.00180636	0.0131802	0.0056953	0.0541418	0.00698976	0.00297196	0.0181133	0.00270705	0.00613533	7.095402
13284	-3787.713	-3931.407	143.6935	0.204954	0.413009	0.586991	0.795046	1.916891	0.286329	0.15942	0.0177337	0.0717572	0.0509551	0.0153585	0.0566087	0.0143887	0.0487972	0.0371016	0.0397037	0.137859	0.0896854	0.0305115	0.0968969	0.0234281	0.0970078	0.13338	0.339765	0.0437281	0.220359	0.150469	0.0579494	0.00736464	0.00376848	0.0751953	0.108971	0.0379264	0.0856573	0.0557609	0.112585	0.0197322	0.123699	0.0999479	0.148723	0.0253236	0.154392	0.235494	0.0408167	5.39949e-05	0.00577144	0.0288214	0.0482311	0.0067395	0.0403969	0.0167962	0.0978781	0.217804	0.0355326	0.155561	0.0236745	0.138738	0.117827	0.0638974	0.0233092	0.185964	0.0235269	0.0373521	0.00890996	0.020673	0.0439384	0.0796814	0.167293	0.0264214	0.36938	0.0457055	0.0490935	0.00453249	0.22349	0.0295589	0.0222008	0.0408922	0.00338777	0.0840132	0.0685558	0.0257631	0.112557	0.266099	0.109607	0.0126508	0.00393866	0.0565917	0.0431371	0.0610767	0.0151092	0.0490095	0.0172647	0.435666	0.00489701	0.174925	0.156108	0.505292	0.163675	0.349484	0.598864	0.852178	1.17346	1.66983	2.86136	0.7601605	0.0390972	0.0217682	0.00242147	0.00979819	0.00695773	0.00209715	0.00772971	0.00196472	0.00666308	0.00506608	0.00542139	0.0188242	0.0122462	0.00416624	0.0132309	0.00319902	0.0132461	0.0182125	0.0463936	0.00597091	0.0300892	0.020546	0.00791278	0.00100561	0.000514572	0.0102676	0.0148796	0.00517872	0.0116962	0.00761395	0.0153731	0.00269436	0.0168906	0.0136475	0.0203076	0.00345785	0.0210817	0.0321559	0.00557337	7.3728e-06	0.000788069	0.00393546	0.00658579	0.000920255	0.00551605	0.00229345	0.0133649	0.0297404	0.00485184	0.0212412	0.00323267	0.0189441	0.0160889	0.00872496	0.00318278	0.0253928	0.00321251	0.00510029	0.00121662	0.00282283	0.00599963	0.0108802	0.0228433	0.00360775	0.0504374	0.00624092	0.00670354	0.000618894	0.0305167	0.00403616	0.00303144	0.00558368	0.000462587	0.0114717	0.00936105	0.00351786	0.0153693	0.0363348	0.0149665	0.00172742	0.00053781	0.00772739	0.00589022	0.0083398	0.00206311	0.00669207	0.00235743	0.0594886	0.000668668	7.323521
13320	-3787.76	-3932.153	144.3932	0.205837	0.413359	0.586641	0.794164	1.931119	0.25509	0.116056	0.0687682	0.104654	0.0663218	0.0300156	0.0359781	0.0653768	0.0342732	0.0375702	0.0528377	0.162777	0.0541821	0.124647	0.0899045	0.0948086	0.191906	0.085583	0.211828	0.0807798	0.126003	0.131995	0.063321	0.0062829	0.00762739	0.0285256	0.180689	0.00496232	0.0872774	0.058531	0.0413302	0.00880394	0.0908202	0.0806769	0.103936	0.038785	0.148432	0.181368	0.0299929	0.00379162	0.0215405	0.0184136	0.0424859	0.00591204	0.0350555	0.0131169	0.0798461	0.064372	0.0569112	0.160835	0.0652683	0.0979948	0.100667	0.0380889	0.0829097	0.295539	0.0231363	0.0913712	0.0128902	0.000546846	0.0744823	0.115677	0.0672017	0.0292211	0.367292	0.0870634	0.0978583	0.00397126	0.161334	0.0352209	0.00946424	0.0140763	0.00735379	0.0323706	0.082785	0.0143929	0.12444	0.166013	0.11384	0.000969102	0.0281403	0.0601249	0.0409213	0.0196011	0.0083545	0.0236032	0.048534	0.374239	0.00357677	0.118527	0.338563	0.187364	0.355546	0.318727	0.572553	0.840317	1.19003	1.74656	3.13748	0.8267725	0.03694	0.0168062	0.00995843	0.0151551	0.00960415	0.00434661	0.00521004	0.0094673	0.00496315	0.0054406	0.0076515	0.0235719	0.00784618	0.0180503	0.0130192	0.0137294	0.0277902	0.0123934	0.0306752	0.0116978	0.0182467	0.0191143	0.0091696	0.000909836	0.00110453	0.00413084	0.0261658	0.0007186	0.0126388	0.00847596	0.00598508	0.00127491	0.0131518	0.0116829	0.0150511	0.00561652	0.0214947	0.0262642	0.00434332	0.000549071	0.0031193	0.00266649	0.00615244	0.000856131	0.00507643	0.00189947	0.0115626	0.0093218	0.00824139	0.0232907	0.00945159	0.0141908	0.0145778	0.00551571	0.0120063	0.0427974	0.0033504	0.0132316	0.00186665	7.91896e-05	0.0107859	0.0167514	0.00973158	0.00423155	0.0531881	0.0126078	0.014171	0.000575084	0.0233629	0.00510038	0.00137053	0.00203841	0.00106491	0.00468763	0.0119882	0.00208426	0.0180204	0.0240405	0.0164853	0.000140337	0.00407504	0.00870678	0.00592588	0.00283847	0.00120983	0.00341802	0.00702828	0.0541941	0.000517957	6.905532
13356	-3775.526	-3921.614	146.088	0.196061	0.409425	0.590575	0.803939	1.780233	0.197836	0.166982	0.0157327	0.0600058	0.051568	0.0303024	0.0172417	0.0238651	0.059675	0.0370077	0.0129922	0.0817807	0.0564079	0.0928533	0.0994766	0.0437738	0.120602	0.0908308	0.200503	0.0195458	0.177	0.13615	0.0547778	0.0106497	0.00554859	0.052514	0.0919989	0.0189843	0.037029	0.0296615	0.0263623	0.0265994	0.055944	0.058455	0.0513448	0.0173394	0.0686296	0.172683	0.0446543	0.00310366	0.0127874	0.0324428	0.0437233	0.0132114	0.00383299	0.0230789	0.0793981	0.135163	0.0522072	0.0826616	0.0865872	0.0648401	0.163805	0.0414865	0.0410689	0.211701	0.0314302	0.0873181	0.0305277	0.000319009	0.0528261	0.0734396	0.171013	0.0153029	0.389776	0.0272263	0.0236405	0.0556831	0.24298	0.123764	2.87155e-05	0.00275267	0.00283502	0.0432808	0.102031	0.0300623	0.0899756	0.094862	0.106259	0.00077238	0.0224072	0.0750305	0.0193473	0.0102759	0.00607899	0.0252877	0.0443012	0.265681	0.00778151	0.102915	0.389288	0.268881	0.238916	0.266698	0.52489	0.817836	1.22274	1.90516	3.74956	0.9556365	0.033079	0.0279202	0.00263058	0.0100332	0.0086224	0.00506669	0.00288288	0.00399035	0.00997793	0.00618785	0.00217235	0.0136741	0.00943164	0.0155255	0.0166329	0.00731918	0.0201652	0.0151873	0.033525	0.00326814	0.0295952	0.0227649	0.00915909	0.00178068	0.000927748	0.00878057	0.0153826	0.00317426	0.00619141	0.00495953	0.0044079	0.00444754	0.00935408	0.00977393	0.00858508	0.00289922	0.0114752	0.0288733	0.0074664	0.000518945	0.00213812	0.00542457	0.00731073	0.00220901	0.000640892	0.0038589	0.0132757	0.0225999	0.00872928	0.0138214	0.0144778	0.0108416	0.0273888	0.00693673	0.0068669	0.0353973	0.00525527	0.0146	0.00510437	5.33396e-05	0.00883276	0.0122794	0.0285941	0.00255871	0.0651723	0.00455236	0.00395279	0.00931046	0.0406273	0.0206939	4.80136e-06	0.000460259	0.000474028	0.00723674	0.01706	0.00502655	0.0150443	0.0158613	0.017767	0.000129145	0.00374658	0.0125454	0.00323495	0.00171818	0.00101643	0.00422821	0.00740736	0.0444231	0.0013011	5.980705
13392	-3798.816	-3942.867	144.0512	0.325603	0.453429	0.546572	0.674396	6.264359	0.319332	0.0740085	0.0624479	0.0592206	0.143529	0.000805319	0.0183665	0.0452828	0.0764727	0.0631393	0.0249153	0.188423	0.0867606	0.0167916	0.110771	0.073898	0.0844982	0.0407328	0.0975028	0.0335449	0.119979	0.162889	0.0499482	0.001271	0.0139964	0.0826469	0.105941	0.0370421	0.046734	0.0314843	0.0576881	0.0266204	0.0794114	0.067929	0.111284	0.00851427	0.0717327	0.204542	0.026818	0.0188046	0.00440832	0.0220903	0.0517032	0.00849713	0.0199152	0.0310621	0.0339985	0.0733423	0.0519505	0.109409	0.00231548	0.0233057	0.144458	0.108086	0.0150813	0.00359771	0.00177014	0.0384063	0.152146	0.0798826	0.0475243	0.0184765	0.0124016	0.211292	0.0499892	0.00316701	0.0208829	0.0888596	0.0379721	0.035056	0.0531968	0.0574393	0.0470518	0.232656	0.00165279	0.0259642	0.204803	0.0566714	0.177089	0.0583846	0.0168792	0.0318652	0.020269	0.149631	0.171721	0.0429033	0.0578896	0.0222325	0.0175446	0.421644	0.0693397	0.00712783	0.501888	0.332376	0.584383	0.845695	1.18246	1.71121	3.00864	0.7964516	0.0541919	0.0125595	0.0105977	0.01005	0.0243574	0.000136666	0.00311688	0.00768468	0.0129777	0.010715	0.00422823	0.0319761	0.0147236	0.0028496	0.0187984	0.0125408	0.0143397	0.00691253	0.0165466	0.00569271	0.0203609	0.0276429	0.00847641	0.000215694	0.00237525	0.0140255	0.0179787	0.0062862	0.00793095	0.00534301	0.0097899	0.00451759	0.0134764	0.0115278	0.0188854	0.00144491	0.0121733	0.0347116	0.00455113	0.00319121	0.000748109	0.00374881	0.00877425	0.001442	0.00337969	0.00527136	0.00576969	0.0124465	0.00881622	0.0185672	0.000392946	0.00395507	0.0245151	0.0183425	0.00255937	0.000610547	0.000300399	0.0065177	0.0258198	0.0135564	0.00806507	0.00313555	0.0021046	0.0358571	0.00848337	0.000537455	0.00354392	0.0150798	0.00644402	0.00594915	0.00902771	0.00974769	0.00798487	0.0394827	0.000280486	0.00440624	0.0347559	0.00961737	0.0300527	0.0099081	0.00286447	0.00540765	0.00343973	0.025393	0.0291418	0.00728086	0.0098241	0.00377295	0.0029774	5.892611
13428	-3798.618	-3944.829	146.2112	0.262936	0.433972	0.566028	0.737063	3.206038	0.141576	0.0528102	0.0472326	0.0207463	0.108486	0.00238364	0.0187872	0.0512783	0.0480516	0.0993894	0.0372528	0.0919326	0.0155605	0.0404761	0.0426623	0.0886158	0.10301	0.0747694	0.141685	0.0421335	0.114563	0.134726	0.0456225	0.0389911	0.00625084	0.0179349	0.075165	0.0340025	0.0865619	0.0172261	0.0515309	0.0190233	0.106879	0.069827	0.0664947	0.0110007	0.0678056	0.23369	0.0417332	0.0107329	0.00639202	0.036179	0.041447	0.00517022	0.0205291	0.0224041	0.0136352	0.0258042	0.00602424	0.099934	0.00464713	0.0637263	0.134189	0.0550771	0.0144176	0.0079407	0.00384708	0.0862126	0.164569	0.0559513	0.0184001	0.0260869	0.0149807	0.182211	0.0254911	0.0558857	0.0585677	0.0327257	0.0527896	0.0541564	0.0205349	0.0212956	0.0172512	0.225831	0.00144263	0.0331826	0.336337	0.0205905	0.0835541	0.0805072	0.0102091	0.0330941	0.0307659	0.353916	0.0685644	0.0416449	0.0919013	0.0076215	0.0338075	0.199183	0.292199	0.0111984	0.49742	0.289684	0.546486	0.828189	1.20745	1.82987	3.45204	0.8958577	0.0261209	0.00974351	0.00871443	0.0038277	0.0200157	0.000439783	0.00346624	0.00946086	0.00886555	0.0183374	0.00687316	0.0169616	0.00287091	0.00746786	0.00787121	0.0163496	0.0190054	0.013795	0.0261409	0.00777365	0.0211369	0.0248569	0.00841737	0.00719387	0.00115328	0.003309	0.013868	0.00627348	0.0159707	0.00317823	0.00950748	0.00350981	0.0197192	0.0128831	0.0122683	0.00202963	0.0125102	0.0431159	0.00769979	0.00198023	0.00117933	0.00667504	0.00764698	0.000953908	0.00378762	0.00413356	0.00251571	0.00476088	0.00111147	0.0184379	0.000857397	0.0117575	0.0247579	0.0101617	0.00266006	0.00146506	0.000709787	0.0159063	0.0303631	0.010323	0.00339483	0.00481305	0.00276394	0.033618	0.00470311	0.0103109	0.0108058	0.0060379	0.0097397	0.00999187	0.00378869	0.00392905	0.00318286	0.0416659	0.000266166	0.0061222	0.0620544	0.00379896	0.0154158	0.0148536	0.00188358	0.00610587	0.00567632	0.0652977	0.0126502	0.0076835	0.0169558	0.00140617	0.0062375	5.420043
13464	-3795.42	-3941.401	145.9807	0.231675	0.423131	0.57687	0.768324	2.409778	0.24233	0.0543911	0.0346778	0.0248889	0.0646333	0.0388655	0.0116872	0.0332743	0.0692663	0.0646614	0.0255492	0.156987	0.101303	0.0384358	0.0801117	0.0822559	0.123457	0.0774823	0.183521	0.00618966	0.105418	0.124595	0.0456172	0.0366138	0.000338237	0.046201	0.0578136	0.0298339	0.0424073	0.0356993	0.060903	0.0012527	0.107915	0.0916325	0.106605	0.0114457	0.0711969	0.180899	0.0221885	0.0334486	0.00318936	0.0055287	0.0468425	0.00384006	0.010383	0.0258646	0.0089801	0.0793129	0.0057079	0.100553	0.0114734	0.05712	0.130259	0.239872	0.0150664	0.00506403	0.117329	0.0495997	0.0548326	0.0341744	0.0410883	0.00350812	0.0216898	0.0632815	0.0293965	0.0315904	0.0176842	0.00779589	0.0281989	0.0349931	0.0248981	0.0525324	0.00740902	0.289704	0.0334163	0.0535646	0.271665	0.0489572	0.113701	0.0684053	0.030027	0.112469	0.0356926	0.369155	0.135436	0.0468765	0.0291313	0.00882044	0.0517648	0.203356	0.375067	0.0516205	0.369956	0.271637	0.529609	0.820123	1.21933	1.88819	3.68138	0.9423666	0.0418255	0.00938775	0.00598529	0.00429576	0.0111555	0.00670808	0.00201717	0.00574306	0.0119552	0.0111604	0.00440971	0.0270955	0.0174847	0.00663392	0.0138271	0.0141971	0.0213084	0.0133732	0.0316752	0.00106832	0.0181948	0.0215047	0.00787341	0.00631944	5.83788e-05	0.00797416	0.00997847	0.00514925	0.00731938	0.0061616	0.0105117	0.000216212	0.0186259	0.0158155	0.0183998	0.00197549	0.0122884	0.0312226	0.00382968	0.00577314	0.000550475	0.000954238	0.00808489	0.000662783	0.00179208	0.00446415	0.00154994	0.0136892	0.000985168	0.0173551	0.00198028	0.00985876	0.0224823	0.0414012	0.00260043	0.000874038	0.0202506	0.00856077	0.00946395	0.0058984	0.00709172	0.000605491	0.0037436	0.0109222	0.00507375	0.00545242	0.00305224	0.00134555	0.00486706	0.00603971	0.00429733	0.00906695	0.00127878	0.050002	0.00576755	0.00924509	0.0468887	0.00844988	0.0196245	0.0118066	0.00518257	0.0194118	0.00616045	0.0637151	0.0233759	0.00809076	0.00502799	0.00152238	0.00893445	5.793836
13500	-3786.225	-3933.666	147.441	0.187546	0.405877	0.594123	0.812454	1.65979	0.140658	0.0927498	0.015746	0.033899	0.109781	0.00444717	0.0327476	0.045553	0.0687225	0.078295	0.0184826	0.120379	0.026571	0.0661928	0.104976	0.122885	0.174621	0.108196	0.149404	0.0187408	0.141387	0.127013	0.0588131	0.00898869	0.000391917	0.0562335	0.083272	0.0264932	0.0724453	0.0073597	0.0234688	0.0335715	0.0688843	0.0409625	0.0727145	0.0143157	0.0565996	0.127551	0.0125253	0.0101975	0.0093316	0.0298252	0.0134326	0.00785561	0.0170111	0.0131399	0.0135585	0.0243415	0.00120556	0.107748	0.0152423	0.0191561	0.0410394	0.113545	0.012111	0.00749143	0.0567645	0.0549952	0.179219	0.0666292	0.0196098	0.0158641	0.0252722	0.128487	0.00624703	0.0937194	0.017868	0.175226	0.0936762	0.0531529	0.000240968	0.0277013	0.070744	0.258464	0.0487815	0.0269687	0.293982	0.0288819	0.0296398	0.0472005	0.0122512	0.071601	0.044023	0.135562	0.0985598	0.0515397	0.0290372	0.0160996	0.0496151	0.0961705	0.563097	0.0237895	0.316943	0.308503	0.563522	0.836159	1.19595	1.77455	3.24146	0.8503455	0.0262918	0.0173367	0.00294324	0.00633638	0.0205202	0.000831262	0.00612116	0.00851474	0.0128456	0.0146349	0.00345476	0.0225012	0.00496663	0.0123727	0.0196222	0.0229696	0.0326401	0.0202239	0.0279266	0.00350302	0.0264279	0.0237412	0.0109933	0.00168016	7.3257e-05	0.0105111	0.0155652	0.00495211	0.0135415	0.00137567	0.00438677	0.00627517	0.0128758	0.0076567	0.0135918	0.00267588	0.0105796	0.0238418	0.00234123	0.00190612	0.00174426	0.00557491	0.00251082	0.00146837	0.00317971	0.0024561	0.00253435	0.00454991	0.000225343	0.0201402	0.00284909	0.00358065	0.00767107	0.0212237	0.00226378	0.00140029	0.0106104	0.0102797	0.0334996	0.0124543	0.00366546	0.00296531	0.00472388	0.0240167	0.00116769	0.017518	0.00333987	0.0327531	0.0175099	0.00993532	4.50417e-05	0.00517792	0.0132234	0.048312	0.00911821	0.00504097	0.054951	0.00539859	0.00554025	0.00882269	0.00228998	0.0133836	0.00822875	0.0253393	0.0184228	0.00963378	0.00542762	0.00300934	0.00927403	5.349895
13536	-3784.771	-3931.032	146.2617	0.156175	0.391621	0.608379	0.843825	1.2873	0.139499	0.13558	0.0258708	0.0591305	0.0420975	0.0482047	0.0170321	0.0596286	0.0666301	0.0834362	0.0121183	0.0979316	0.0318181	0.0125846	0.140444	0.0715396	0.106966	0.121311	0.237863	0.03329	0.099939	0.171339	0.0900477	0.0149461	0.00226697	0.0652912	0.0807086	0.0340652	0.0636928	0.0297263	0.0676721	0.0264728	0.0378425	0.0630716	0.0825242	0.000192214	0.0299293	0.197426	0.0417005	0.00107984	0.0084407	0.0352073	0.0575937	0.00422955	0.0169313	0.00571861	0.016926	0.0709536	0.0936405	0.114892	0.0353153	0.0382781	0.100085	0.186671	0.0192366	0.00528659	0.114825	0.0748209	0.295135	0.0564516	0.0369431	0.0266169	0.114549	0.0619622	0.00503713	0.0198129	0.0282424	0.0170541	0.0324066	0.0571745	0.00944	0.0287692	0.228458	0.281841	0.0234257	0.0543788	0.315708	0.00801371	0.0813405	0.0199695	0.033216	0.039536	0.0545972	0.255655	0.144717	0.0358493	0.00809489	0.008339	0.0404793	0.202604	0.0826048	0.504832	0.209959	0.30233	0.557994	0.833591	1.19963	1.79213	3.30764	0.864961	0.0226269	0.0219913	0.00419627	0.00959105	0.00682827	0.00781886	0.00276263	0.00967185	0.0108075	0.0135335	0.00196561	0.0158846	0.00516095	0.00204125	0.0227802	0.0116038	0.01735	0.0196768	0.0385818	0.00539968	0.0162102	0.0277914	0.0146059	0.00242429	0.000367707	0.0105903	0.0130911	0.00552543	0.0103311	0.00482166	0.0109765	0.00429393	0.00613811	0.0102303	0.0133855	3.11774e-05	0.00485457	0.0320227	0.00676388	0.000175152	0.00136909	0.00571068	0.00934178	0.000686038	0.00274629	0.000927567	0.00274542	0.0115088	0.0151886	0.0186357	0.00572818	0.00620876	0.0162339	0.0302782	0.00312021	0.000857492	0.0186248	0.0121361	0.0478713	0.00915653	0.00599223	0.0043173	0.01858	0.0100504	0.000817029	0.00321368	0.00458096	0.00276619	0.0052564	0.00927378	0.00153118	0.00466641	0.0370562	0.045715	0.00379968	0.00882032	0.0512082	0.00129984	0.0131936	0.00323907	0.00538769	0.0064128	0.00885575	0.0414675	0.0234733	0.00581481	0.001313	0.0013526	0.00656579	6.165174
13572	-3791.386	-3939.258	147.8721	0.240087	0.426143	0.573857	0.759913	2.596487	0.26585	0.0290613	0.0881103	0.0240386	0.0579375	0.0184317	0.0365982	0.0271332	0.0366226	0.0290026	0.0290793	0.0857621	0.0437481	0.0119885	0.113038	0.0341327	0.128736	0.0721707	0.123185	0.0345012	0.0735434	0.0919424	0.0263896	0.00609128	0.0060464	0.0468367	0.0500496	0.00585672	0.0832889	0.0261255	0.0448133	0.035163	0.0471907	0.0529588	0.0349563	0.0147131	0.0547672	0.114394	0.0114722	6.71749e-05	0.0112623	0.0157944	0.0263241	0.00493342	0.0233571	0.0155038	0.0206241	0.134438	0.0252404	0.028765	0.10137	0.0402622	0.105605	0.0338717	0.0492231	0.217124	0.0097811	0.0501003	0.177529	0.017052	0.0387492	0.231074	0.120828	0.0434556	0.00102292	0.0452655	0.0085786	0.0137358	0.0382414	0.0186199	0.0534564	0.0202455	0.00989047	0.0798725	0.0584983	0.0138821	0.00124914	0.0476886	0.228888	0.0455115	0.117956	0.0350623	0.0565	0.0544985	0.00612466	0.0229861	0.0279515	0.0153553	0.00378311	0.224925	0.259442	0.0522598	0.463374	0.274133	0.531976	0.821265	1.21763	1.87978	3.64787	0.9357547	0.05677	0.0062058	0.0188152	0.00513325	0.0123721	0.00393594	0.00781525	0.00579408	0.00782046	0.00619326	0.00620964	0.0183138	0.00934204	0.00256005	0.0241384	0.00728876	0.0274905	0.0154115	0.0263051	0.00736745	0.0157046	0.0196335	0.00563528	0.00130074	0.00129116	0.0100016	0.0106877	0.00125065	0.0177857	0.00557888	0.0095695	0.00750877	0.0100772	0.0113089	0.00746462	0.00314187	0.0116951	0.0244279	0.0024498	1.43446e-05	0.00240497	0.00337277	0.0056213	0.00105349	0.00498771	0.0033107	0.0044041	0.0287081	0.00538988	0.00614253	0.0216467	0.00859766	0.0225511	0.00723303	0.0105112	0.0463649	0.00208867	0.0106985	0.0379098	0.00364131	0.00827456	0.049344	0.0258019	0.00927959	0.000218436	0.00966607	0.00183189	0.00293316	0.00816613	0.00397612	0.0114152	0.00432325	0.00211203	0.0170561	0.0124918	0.0029644	0.000266744	0.0101835	0.0488771	0.0097186	0.0251886	0.00748726	0.0120651	0.0116377	0.00130787	0.00490849	0.00596881	0.00327899	0.000807853	4.682926
