Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
360	-3789.399	-3936.094	146.6948	0.237741	0.425311	0.57469	0.762259	2.542643	0.160932	0.0370083	0.072219	0.0120617	0.0767872	0.0114821	0.0153572	0.0179248	0.0266201	0.0451847	0.0110736	0.072176	0.0489108	0.0266822	0.211126	0.0972991	0.0671641	0.0891058	0.178932	0.00447477	0.129785	0.11566	0.0709436	0.00080074	0.00715458	0.0329767	0.0815325	0.0314326	0.0460035	0.047908	0.0317643	0.0172677	0.0705729	0.0494728	0.043556	0.0199919	0.0655408	0.231762	0.018532	0.0163068	0.0281647	0.0160313	0.00495779	0.0173046	0.0181627	0.0251123	0.0271041	0.000436975	0.0283481	0.137847	0.0159021	0.0277666	0.0139661	0.0259105	0.119657	0.0349939	0.00852344	0.0904865	0.0709299	0.00728548	0.0954482	0.104167	0.0163018	0.14459	0.0248319	0.220929	0.0262293	0.0160376	0.0936336	0.011917	0.0605166	0.0552459	0.00526541	0.0642996	0.0129124	0.0607449	0.0507525	0.11534	0.0296186	0.0169151	0.342014	0.344745	0.0350693	0.0576919	0.0234022	0.00226411	0.0289989	0.0407653	0.0280905	0.181547	0.242235	0.195879	0.380339	0.214835	0.472352	0.791365	1.26364	2.11706	4.65473	1.111997	0.0306006	0.00703699	0.0137322	0.00229349	0.0146008	0.00218328	0.00292011	0.00340833	0.00506171	0.00859169	0.00210561	0.013724	0.00930019	0.00507351	0.0401447	0.018501	0.012771	0.0169431	0.0340233	0.00085086	0.0246781	0.0219923	0.0134897	0.000152258	0.00136042	0.0062704	0.0155031	0.00597679	0.00874739	0.00910952	0.00603985	0.00328339	0.0134192	0.00940707	0.00828199	0.00380137	0.0124623	0.0440686	0.00352379	0.00310067	0.00535542	0.00304829	0.000942704	0.00329041	0.00345356	0.004775	0.00515375	8.30891e-05	0.00539028	0.0262111	0.00302373	0.00527971	0.00265561	0.00492678	0.0227523	0.00665396	0.0016207	0.0172057	0.013487	0.00138531	0.0181491	0.019807	0.00309972	0.0274933	0.00472168	0.0420088	0.00498741	0.00304949	0.0178041	0.00226597	0.011507	0.0105048	0.0010012	0.0122263	0.00245524	0.0115504	0.00965038	0.0219314	0.00563186	0.00321635	0.0650325	0.0655519	0.00666828	0.0109699	0.00444984	0.000430511	0.00551403	0.00775136	0.00534129	5.259114
396	-3804.9	-3949.92	145.02	0.278466	0.439037	0.560964	0.721534	3.730835	0.359778	0.0878135	0.0872675	0.0508787	0.0692021	0.0500229	0.00622202	0.00117917	0.0597087	0.0039481	0.0283622	0.259439	0.052344	0.0424424	0.186266	0.0950726	0.124953	0.0795839	0.215695	0.0597897	0.0832252	0.116766	0.0397029	0.00412218	0.0257771	0.0587246	0.0464987	0.0315354	0.0589951	0.0466151	0.0597124	0.0143247	0.0669861	0.0634222	0.0521438	0.0482352	0.0199278	0.195264	0.0222538	0.0134901	0.0131841	0.0238471	0.020637	0.0084904	0.0124911	0.00900133	0.0485841	0.0543962	0.0132674	0.105229	0.0316143	0.0455064	0.110072	0.0403436	0.0384119	0.0112183	0.000477623	0.0452669	0.132331	0.0434235	0.0477763	0.0425638	0.0313432	0.213494	0.142885	0.0858496	0.0182186	0.0258378	0.0842634	0.0244254	0.0559617	0.00852232	0.0561417	0.0293766	0.0114765	0.0550603	0.0568128	0.038173	0.0452282	0.00667646	0.159779	0.117934	0.263835	0.109237	0.0747157	0.0266542	0.145696	0.129204	0.0082968	0.309041	0.0460266	0.352546	0.292387	0.28642	0.543475	0.826763	1.20954	1.84001	3.49137	0.9040497	0.0608666	0.0148561	0.0147638	0.00860757	0.0117075	0.00846279	0.00105263	0.00019949	0.0101014	0.000667933	0.00479827	0.0438915	0.00885547	0.00718033	0.0315121	0.0160842	0.0211394	0.0134639	0.0364909	0.0101151	0.0140799	0.0197543	0.00671687	0.000697384	0.00436093	0.00993493	0.00786657	0.00533511	0.00998069	0.00788627	0.010102	0.00242343	0.0113326	0.0107297	0.0088216	0.00816035	0.00337135	0.0330345	0.00376486	0.00228223	0.00223046	0.00403442	0.00349133	0.00143639	0.00211322	0.00152283	0.00821937	0.00920266	0.00224456	0.0178025	0.00534845	0.00769869	0.0186218	0.00682526	0.00649845	0.00189789	8.08034e-05	0.00765818	0.0223876	0.00734631	0.00808271	0.00720088	0.00530259	0.0361186	0.0241731	0.0145239	0.00308219	0.00437119	0.0142555	0.00413224	0.0094675	0.00144179	0.00949796	0.00496988	0.00194158	0.00931501	0.0096115	0.00645803	0.00765163	0.00112951	0.0270312	0.0199519	0.0446352	0.0184805	0.0126403	0.00450932	0.0246487	0.0218585	0.00140364	5.910924
432	-3798.974	-3946.008	147.0335	0.128471	0.377005	0.622994	0.871529	1.028818	0.193606	0.0908741	0.0412439	0.0182629	0.0226483	0.0559887	0.0106483	0.0593483	0.149908	0.0945837	0.00489565	0.134	0.03095	0.0368707	0.11441	0.0924508	0.123518	0.0860449	0.152142	0.017171	0.0979848	0.10469	0.039003	0.00413818	0.00232069	0.039147	0.0756993	0.0179144	0.0844446	0.0206857	0.0208057	0.0164418	0.0952933	0.0785282	0.0918462	0.00624749	0.137291	0.147246	0.0331753	0.00508578	0.00448276	0.025056	0.0247389	0.00383873	0.0151371	0.0242761	0.00801047	0.0329366	0.0198898	0.158767	0.00354666	0.0235431	0.0255126	0.123633	0.107496	0.0566536	0.158744	0.0127466	0.0274999	0.058472	0.168753	0.252842	0.0542931	0.142842	0.00812471	0.0911978	0.0301825	0.0385371	0.0963859	0.0288359	0.00449863	0.0425346	0.0564893	0.0536679	0.0403867	0.0420877	0.0205898	0.0352517	0.0198507	0.0146504	0.284404	0.449298	0.057076	0.0770126	0.0549805	0.0614702	0.0365244	0.0154183	0.0230348	0.148296	0.250938	0.446284	0.154482	0.290889	0.547593	0.828712	1.20669	1.82617	3.43774	0.8928558	0.0330174	0.0154976	0.00703371	0.00311454	0.00386243	0.00954827	0.00181596	0.0101212	0.0255652	0.0161302	0.000834901	0.0228522	0.00527819	0.0062879	0.0195113	0.0157665	0.0210647	0.014674	0.0259462	0.00292832	0.0167103	0.0178538	0.00665154	0.000705723	0.000395768	0.00667609	0.0129097	0.00305511	0.0144011	0.00352773	0.00354819	0.00280397	0.0162512	0.0133921	0.0156634	0.00106544	0.0234135	0.0251112	0.00565769	0.000867325	0.000764487	0.00427303	0.00421895	0.000654654	0.00258147	0.00414003	0.0013661	0.00561699	0.003392	0.027076	0.000604844	0.00401502	0.0043509	0.0210842	0.0183322	0.00966166	0.027072	0.0021738	0.00468981	0.00997177	0.028779	0.0431194	0.0092591	0.0243602	0.00138558	0.0155528	0.0051473	0.00657209	0.0164376	0.00491765	0.000767193	0.00725382	0.00963363	0.00915248	0.00688752	0.0071776	0.00351137	0.0060118	0.00338533	0.00249848	0.048502	0.0766229	0.0097337	0.0131337	0.00937634	0.0104831	0.00622885	0.00262943	0.00392833	5.863753
468	-3779.406	-3926.43	147.0233	0.148423	0.387755	0.612245	0.851577	1.209361	0.294989	0.0701108	0.0462592	0.011957	0.0236448	0.0420661	0.00257273	0.0473655	0.0807598	0.0854581	0.0415396	0.110408	0.0204081	0.0536283	0.219553	0.0844642	0.110542	0.0466434	0.223877	0.0235946	0.155404	0.145275	0.0519563	0.0121232	0.00162437	0.0165007	0.100702	0.0238992	0.0836866	0.0543342	0.0500116	0.0185466	0.0583683	0.0716329	0.104429	0.0170236	0.119443	0.186033	0.0590883	0.0294858	0.0119688	0.0212479	0.0158112	0.00222828	0.0188757	0.0229901	0.0214387	0.0323934	0.00849975	0.0765363	0.0157285	0.0428003	0.014024	0.0751039	0.0905855	0.0195512	0.072482	0.00227033	0.0874209	0.0443775	0.0884297	0.0782158	0.0201966	0.157541	0.00929548	0.142695	0.00572502	0.0554973	0.0922525	0.0198568	0.000202989	0.0455222	0.0233256	0.0736491	0.142	0.0292463	0.0743486	0.121859	0.0170819	0.0101936	0.332254	0.328551	0.0575355	0.0569726	0.0131851	0.0422485	0.052403	0.0217158	0.0183212	0.202306	0.205248	0.425943	0.166503	0.33189	0.583966	0.845507	1.18272	1.71243	3.01304	0.7975092	0.0506327	0.012034	0.00794005	0.00205234	0.00405846	0.00722033	0.000441591	0.00812994	0.0138618	0.0146682	0.00712995	0.0189507	0.00350289	0.0092049	0.0376846	0.0144977	0.0189737	0.00800599	0.0384268	0.00404983	0.0266738	0.0249353	0.00891791	0.00208086	0.000278812	0.00283221	0.0172847	0.00410212	0.0143642	0.00932606	0.00858412	0.00318339	0.0100185	0.0122952	0.0179245	0.00292197	0.0205014	0.0319312	0.0101421	0.00506102	0.00205435	0.00364704	0.00271388	0.000382467	0.00323988	0.00394607	0.0036798	0.00556008	0.00145892	0.0131369	0.00269968	0.00734634	0.00240711	0.012891	0.0155483	0.00335582	0.012441	0.000389684	0.0150051	0.00761707	0.0151783	0.0134251	0.00346659	0.0270407	0.0015955	0.0244926	0.000982656	0.00952569	0.0158344	0.00340827	3.48415e-05	0.00781354	0.00400366	0.0126413	0.0243732	0.0050199	0.0127614	0.0209162	0.00293198	0.00174965	0.0570289	0.0563932	0.00987553	0.00977892	0.00226312	0.00725164	0.00899459	0.00372736	0.0031447	5.826063
504	-3784.571	-3929.58	145.0086	0.207574	0.414043	0.585957	0.792426	1.95948	0.123359	0.0839116	0.0892543	0.066012	0.0382764	0.054029	0.0336941	0.0495745	0.0385765	0.0965362	0.0493586	0.0853282	0.0191721	0.0422212	0.103944	0.088565	0.157072	0.0820656	0.220018	0.0801894	0.164872	0.14845	0.0554705	0.0108003	0.00712679	0.0279311	0.12734	0.0290984	0.0770354	0.0371973	0.0390698	0.0169642	0.0915152	0.0246514	0.0880166	0.00875246	0.124177	0.16785	0.0439659	0.00403629	0.0326956	0.00589998	0.0439506	0.00177479	0.0405872	0.0428976	0.0431929	0.0379954	0.00014293	0.0665022	0.0305988	0.0138865	0.116332	0.0519598	0.117237	0.0202128	0.0752348	0.0185543	0.101531	0.115474	0.1089	0.193918	0.0243683	0.126727	0.0398875	0.192612	0.0191076	0.046933	0.125409	0.0328598	0.00379897	0.0362955	0.0398625	0.0302129	0.129906	0.0332348	0.101427	0.202719	0.0330294	0.00225596	0.318661	0.461232	0.124125	0.0695156	0.00760068	0.0478511	0.0447493	0.0118657	0.0130223	0.242215	0.395166	0.0162291	0.346389	0.268412	0.526533	0.818634	1.22155	1.89922	3.72561	0.9510023	0.0189951	0.012921	0.0137436	0.0101647	0.00589391	0.00831955	0.00518831	0.00763363	0.00594013	0.0148649	0.00760039	0.0131391	0.00295217	0.00650134	0.0160055	0.0136375	0.0241865	0.0126367	0.0338791	0.0123478	0.0253874	0.0228588	0.00854151	0.00166307	0.0010974	0.00430092	0.0196082	0.00448065	0.0118621	0.00572775	0.00601608	0.00261219	0.0140918	0.0037959	0.0135531	0.00134773	0.0191212	0.025846	0.00677	0.00062152	0.00503457	0.000908496	0.00676765	0.000273288	0.00624974	0.0066055	0.00665098	0.00585064	2.20089e-05	0.0102402	0.00471169	0.00213828	0.0179131	0.00800092	0.0180526	0.00311243	0.0115849	0.00285705	0.015634	0.017781	0.0167687	0.02986	0.00375231	0.0195139	0.006142	0.029659	0.00294224	0.00722688	0.0193108	0.00505984	0.000584977	0.00558888	0.00613815	0.00465228	0.0200032	0.00511759	0.015618	0.0312152	0.00508596	0.00034738	0.0490684	0.0710218	0.0191132	0.0107042	0.00117038	0.00736826	0.00689063	0.00182712	0.00200521	6.494224
540	-3794.98	-3943.101	148.1212	0.244051	0.427537	0.572464	0.755948	2.690818	0.241243	0.0399148	0.0825252	0.0207639	0.0229484	0.0182019	0.0110853	0.0440614	0.0740415	0.0442607	0.00088034	0.0294013	0.027046	0.0106005	0.056346	0.0451814	0.151233	0.0461367	0.159031	0.0115769	0.0880735	0.0987227	0.0324851	0.0130596	0.00336823	0.0404539	0.0847328	0.0208873	0.0527304	0.0334634	0.0573721	0.0236669	0.0528169	0.0534498	0.0884958	0.00679711	0.0654279	0.0894245	0.0262544	0.0166314	0.026929	0.0157304	0.0314318	0.00723868	0.0238412	0.0189576	0.0259367	0.0272912	0.0162263	0.0846314	0.0176554	0.0131194	0.010749	0.0325776	0.0963859	0.0182519	0.121408	0.0411864	0.0455301	0.0672466	0.119188	0.109026	0.0060988	0.134212	0.0141577	0.159032	0.00627209	0.0251708	0.0741561	0.00883868	0.0133713	0.0446606	0.0353757	0.0430961	0.0824119	0.0412451	0.053393	0.0853539	0.00292523	0.00151923	0.196237	0.179899	0.0429757	0.0314155	0.00476538	0.0154931	0.0466931	0.00216489	0.0145151	0.151636	0.333125	0.149952	0.365288	0.220688	0.478585	0.794608	1.25848	2.08949	4.53129	1.092562	0.0545703	0.0090289	0.0186676	0.00469688	0.00519104	0.00411735	0.00250755	0.00996689	0.0167485	0.010012	0.000199137	0.00665071	0.00611792	0.00239789	0.0127457	0.0102202	0.0342096	0.0104363	0.0359735	0.00261875	0.0199226	0.0223315	0.00734827	0.00295414	0.000761908	0.00915085	0.0191669	0.0047248	0.0119278	0.00756957	0.0129778	0.00535356	0.0119474	0.0120906	0.0200182	0.00153754	0.0148001	0.0202282	0.00593886	0.00376209	0.00609147	0.00355828	0.00711001	0.00163742	0.00539298	0.00428828	0.00586701	0.00617339	0.00367045	0.019144	0.00399373	0.00296766	0.00243148	0.0073692	0.0218029	0.00412867	0.027463	0.00931655	0.0102991	0.0152115	0.0269609	0.0246622	0.00137958	0.0303593	0.00320253	0.0359737	0.00141877	0.00569375	0.0167744	0.00199935	0.00302465	0.0101024	0.00800215	0.00974852	0.0186419	0.00932982	0.0120777	0.0193074	0.0006617	0.000343656	0.0443897	0.0406939	0.0097213	0.00710633	0.00107795	0.00350462	0.0105622	0.000489708	0.00328337	4.420779
576	-3792.895	-3937.221	144.3261	0.234902	0.424295	0.575705	0.765098	2.479344	0.32761	0.107334	0.0405299	0.0465265	0.0564911	0.0671475	0.0397107	0.046534	0.0707264	0.137757	0.0187055	0.114498	0.0607942	0.0168727	0.158586	0.0838056	0.231305	0.0861776	0.386729	0.0685266	0.100461	0.146799	0.0842596	0.00922545	0.00259427	0.0559065	0.133398	0.0582733	0.121201	0.0694354	0.0554567	0.0308876	0.0736963	0.0661127	0.042083	0.051714	0.109237	0.2065	0.0365903	0.0261007	0.0160711	0.0268956	0.0183593	0.00453889	0.00613077	0.0214955	0.0176536	0.0502097	0.0172167	0.0304705	0.0971451	0.00644021	0.0186976	0.0123372	0.0812442	0.0264324	0.110404	0.0807824	0.00488698	0.0446006	0.138778	0.15049	0.0325866	0.13562	0.0340029	0.259713	0.00786959	0.0500473	0.132895	0.0183926	0.0265969	0.023471	0.00781723	0.0570278	0.0342031	0.11531	0.110677	0.0875943	0.00183334	0.00536406	0.364363	0.296682	0.137925	0.0518375	0.00890174	0.0696192	0.075336	0.00159553	0.00934381	0.226811	0.259282	0.0605725	0.453335	0.365801	0.612341	0.858116	1.16534	1.63308	2.73373	0.7271658	0.0482901	0.0158212	0.00597415	0.00685807	0.00832686	0.00989763	0.00585341	0.00685917	0.0104252	0.0203055	0.00275722	0.0168771	0.00896113	0.00248706	0.0233758	0.0123531	0.0340946	0.0127027	0.0570043	0.0101009	0.0148081	0.0216384	0.01242	0.00135984	0.000382398	0.00824068	0.019663	0.00858955	0.0178651	0.0102349	0.00817439	0.00455288	0.0108629	0.0097451	0.00620308	0.0076227	0.0161017	0.0304384	0.00539346	0.00384728	0.0023689	0.00396445	0.00270619	0.000669038	0.000903684	0.00316846	0.00260216	0.00740098	0.00253776	0.00449139	0.0143193	0.000949295	0.00275604	0.00181851	0.0119755	0.00389616	0.0162737	0.0119074	0.000720347	0.00657418	0.020456	0.0221824	0.0048033	0.0199905	0.00501207	0.0382821	0.00115999	0.00737703	0.0195888	0.00271109	0.00392041	0.00345965	0.00115227	0.00840596	0.00504158	0.0169968	0.0163139	0.0129115	0.000270236	0.00079067	0.0537075	0.0437313	0.0203304	0.00764091	0.00131213	0.010262	0.0111046	0.000235183	0.00137729	6.784203
612	-3789.784	-3935.283	145.4987	0.239423	0.425908	0.574093	0.760577	2.581097	0.270738	0.0806512	0.0557127	0.104995	0.0646443	0.0309092	0.0294586	0.056757	0.0869055	0.0244964	0.00221443	0.134542	0.046153	0.0258703	0.0921773	0.147577	0.090461	0.107363	0.087357	0.0043102	0.137216	0.213552	0.046685	0.00114659	0.0145284	0.0190125	0.071792	0.0168195	0.0894114	0.0162686	0.0351664	0.011193	0.060996	0.0614127	0.0518471	0.0146079	0.081112	0.170652	0.0212934	0.0012615	0.0197159	0.0229003	0.0329214	0.00356175	0.0105478	0.0195176	0.0335557	0.00806685	0.0273329	0.0407965	0.0362614	0.0382808	0.00393094	0.0174796	0.113879	0.0286723	0.162804	0.0678462	0.103161	0.101821	0.0311786	0.0299228	0.0237518	0.183771	0.0353917	0.263187	0.0111847	0.0347626	0.233414	0.0305957	0.00552561	0.0412603	0.0233542	0.0358937	0.118601	0.111581	0.0986675	0.120823	0.100212	0.0281966	0.271285	0.292782	0.0825216	0.0872863	0.0342568	0.00717933	0.0547609	0.0173833	0.00776945	0.137789	0.381678	0.0984832	0.38205	0.267523	0.525682	0.818221	1.22216	1.90229	3.73799	0.953401	0.0452072	0.013467	0.00930279	0.0175319	0.0107942	0.00516115	0.00491893	0.00947716	0.0145113	0.00409036	0.000369761	0.0224655	0.00770653	0.00431977	0.0153916	0.024642	0.015105	0.0179272	0.0145867	0.000719707	0.022912	0.0356585	0.00779536	0.000191455	0.00242592	0.00317467	0.0119877	0.00280848	0.0149297	0.0027165	0.005872	0.00186898	0.010185	0.0102546	0.00865731	0.00243919	0.0135439	0.0284952	0.00355553	0.000210643	0.00329211	0.00382384	0.00549715	0.000594733	0.00176125	0.003259	0.00560305	0.00134698	0.00456398	0.00681211	0.00605485	0.00639204	0.000656381	0.0029187	0.0190153	0.00478764	0.0271846	0.0113288	0.0172256	0.0170019	0.00520614	0.00499644	0.00396603	0.0306857	0.00590963	0.0439464	0.0018676	0.00580458	0.0389749	0.00510881	0.000922654	0.00688955	0.00389963	0.00599344	0.0198037	0.0186316	0.0164753	0.0201748	0.0167332	0.00470821	0.0452986	0.048888	0.0137793	0.0145749	0.00572013	0.00119879	0.00914386	0.00290263	0.00129733	5.98882
648	-3796.444	-3942.776	146.3323	0.216282	0.417411	0.582589	0.783718	2.109317	0.243725	0.04525	0.100036	0.0324716	0.0608281	0.0500848	0.024125	0.0250807	0.0180891	0.0359033	0.0533541	0.0832445	0.0309204	0.0347862	0.1316	0.0172403	0.0722208	0.0673414	0.230178	0.0751094	0.0530536	0.267926	0.0496037	0.00288682	0.0011795	0.0360984	0.0460857	0.0164735	0.0443159	0.0300454	0.0455868	0.048139	0.105258	0.0464729	0.0662068	0.0262314	0.0566771	0.190591	0.014009	0.00201108	0.0103783	0.0173282	0.0211113	0.0165442	0.00429192	0.027825	0.0262255	0.00485357	0.0104378	0.0321386	0.234395	0.00191339	0.0251965	0.027222	0.0358869	0.0306179	0.263349	0.0786124	0.0255623	0.00648434	0.0317365	0.0535022	0.112627	0.0919652	0.0406776	0.0497652	0.00706745	0.11093	0.135481	0.39416	0.0405018	0.0248257	0.0799508	0.0133796	0.0516138	0.0766273	0.0477842	0.0587892	0.0479702	0.0527017	0.152305	0.0806235	0.209801	0.0187884	0.0113191	0.110295	0.0105492	0.033481	0.0562052	0.176871	0.406161	0.163889	0.253079	0.251215	0.509801	0.810428	1.23392	1.96155	3.98065	0.9988802	0.0428623	0.0079578	0.0175927	0.00571056	0.0106974	0.00880807	0.0042427	0.00441078	0.0031812	0.00631407	0.00938301	0.0146396	0.00543776	0.0061176	0.0231436	0.00303193	0.012701	0.0118429	0.0404798	0.013209	0.00933016	0.0471183	0.00872345	0.000507686	0.000207431	0.00634838	0.00810477	0.00289709	0.00779353	0.00528388	0.00801704	0.00846587	0.0185109	0.00817287	0.0116433	0.00461314	0.00996742	0.033518	0.00246367	0.000353675	0.00182517	0.00304739	0.0037127	0.00290952	0.000754789	0.0048934	0.00461209	0.000853564	0.00183562	0.00565199	0.0412215	0.000336495	0.00443113	0.00478735	0.00631119	0.00538456	0.0463134	0.013825	0.00449547	0.00114036	0.00558128	0.00940906	0.019807	0.0161733	0.00715368	0.00875186	0.0012429	0.0195085	0.0238261	0.0693183	0.00712278	0.00436592	0.0140604	0.00235298	0.00907696	0.0134759	0.00840347	0.0103388	0.00843619	0.00926829	0.0267849	0.0141787	0.0368963	0.00330418	0.00199062	0.0193969	0.00185521	0.00588807	0.00988441	5.686242
684	-3790.323	-3935.916	145.5935	0.16643	0.39651	0.603491	0.83357	1.398228	0.254022	0.0802389	0.0377319	0.0676153	0.101993	0.0285201	0.00153673	0.0729903	0.0592196	0.09088	0.00798252	0.109712	0.0508525	0.10051	0.175864	0.0895891	0.152072	0.0327236	0.260923	0.0050565	0.156365	0.166994	0.0552318	0.00274967	4.39603e-05	0.0402077	0.152928	0.0174825	0.0777048	0.0478991	0.0354525	0.0334253	0.0835087	0.0695359	0.104896	0.0121345	0.0920828	0.174712	0.0145675	0.0433466	0.0224133	0.00734582	0.0470382	0.0232502	0.0396609	0.0140729	0.0562259	0.0535337	0.022653	0.0650578	0.0784711	0.162504	0.0440379	0.0113169	0.00260278	0.0129014	0.0638996	0.0487122	0.154707	0.00777436	0.0264648	0.0537332	0.0138938	0.376126	0.125448	0.108763	0.0291013	0.067114	0.0291176	0.0038355	0.0797749	0.0603947	0.0334075	0.0159288	0.0794464	0.0709425	0.00908126	0.0140131	0.0182014	0.0378978	0.188327	0.103806	0.327967	0.0859742	0.058883	0.0414846	0.128798	0.167344	0.024937	0.155356	0.334178	0.303517	0.206949	0.3071	0.56227	0.835579	1.19678	1.77851	3.25627	0.853643	0.0392028	0.0123832	0.00582311	0.010435	0.0157405	0.00440146	0.000237161	0.0112645	0.00913927	0.0140254	0.00123193	0.0169317	0.00784798	0.0155116	0.0271409	0.0138261	0.0234691	0.00505018	0.0402678	0.000780361	0.0241316	0.0257719	0.00852384	0.000424352	6.78433e-06	0.00620519	0.0236012	0.00269804	0.0119921	0.0073922	0.00547132	0.00515848	0.0128878	0.0107314	0.0161884	0.0018727	0.014211	0.026963	0.00224818	0.00668961	0.00345901	0.00113367	0.00725933	0.00358817	0.00612081	0.00217184	0.00867725	0.00826177	0.00349601	0.0100403	0.0121103	0.0250789	0.0067963	0.00174652	0.000401684	0.00199105	0.00986152	0.00751768	0.0238756	0.00119981	0.00408426	0.00829255	0.00214421	0.0580469	0.0193603	0.0167852	0.00449116	0.0103576	0.00449368	0.000591927	0.0123115	0.00932062	0.00515573	0.00245827	0.0122608	0.0109484	0.0014015	0.00216262	0.00280899	0.00584872	0.0290642	0.0160202	0.0506147	0.0132683	0.00908733	0.00640225	0.0198772	0.025826	0.00384849	6.479686
